851.991	54	18	166
852.298	54	18	165
852.308	54	18	166
852.698	54	18	165
852.699	54	18	166
853.245	54	18	165
853.253	54	18	166
853.304	54	18	165
853.307	54	18	166
854.502	54	18	165
854.524	54	18	166
857.273	54	18	165
857.292	54	18	166
857.616	54	18	165
857.624	54	20	166
858.909	54	20	165
858.909	54	18	166
861.061	54	18	165
861.063	54	18	166
863.456	54	18	165
863.459	54	18	166
864.297	54	18	165
864.302	54	18	166
865.152	54	18	165
865.163	54	18	166
865.966	54	18	165
865.971	54	19	166
868.879	54	19	165
868.882	54	18	166
868.993	54	18	165
869.001	54	18	166
869.252	54	18	165
869.253	54	18	166
870.535	54	18	165
870.544	54	18	166
873.123	54	18	165
873.143	54	18	166
873.545	54	18	165
873.548	54	19	166
875.601	54	19	165
875.603	54	18	166
876.979	54	18	165
876.979	54	18	166
878.094	54	18	165
878.095	54	20	166
880.62	54	20	165
880.621	54	18	166
881.394	54	18	165
881.399	54	18	166
884.532	54	18	165
884.533	54	18	166
886.402	54	18	165
886.406	54	18	166
887.948	54	18	165
887.966	54	18	166
889.884	54	18	165
889.892	54	18	166
891.839	54	18	165
891.843	54	18	166
894.214	54	18	165
894.214	54	19	166
896.127	54	19	165
896.132	54	20	166
899.487	54	20	165
899.488	54	18	166
903.308	55	18	165
903.323	55	18	166
904.413	55	18	165
904.426	55	18	166
904.558	55	18	165
904.564	55	18	166
905.267	55	18	165
905.268	55	18	166
905.377	55	18	165
905.383	55	20	166
906.146	55	20	165
906.146	55	20	166
906.728	55	20	165
906.728	55	18	166
906.733	55	18	165
906.741	55	18	166
906.751	55	18	165
906.772	55	18	166
906.9	55	18	165
906.902	55	18	166
906.949	55	18	165
906.989	55	20	166
907.552	55	20	165
907.553	55	20	166
911.996	55	20	165
911.996	55	20	166
912.738	55	20	165
912.739	55	18	166
913.358	55	18	165
913.373	55	20	166
913.646	55	20	165
913.648	55	18	166
914.441	55	18	165
914.443	55	18	166
914.539	55	18	165
914.547	55	18	166
914.717	55	18	165
914.726	55	18	166
916.303	55	18	165
916.305	55	18	166
918.414	55	18	165
918.435	55	18	166
918.604	55	18	165
918.613	55	18	166
918.868	55	18	165
918.877	55	18	166
920.02	55	18	165
920.045	55	20	166
920.123	55	20	165
920.125	55	18	166
920.286	55	18	165
920.302	55	18	166
920.478	55	18	165
920.483	55	18	166
920.489	55	18	165
920.5	55	18	166
920.587	55	18	165
920.592	55	18	166
922.253	55	18	165
922.256	55	18	166
922.272	55	18	165
922.276	55	18	166
922.364	55	18	165
922.366	55	19	166
922.844	55	19	165
922.845	55	18	166
923.395	55	18	165
923.406	55	18	166
924.162	55	18	165
924.163	55	18	166
924.881	55	18	165
924.898	55	20	166
925.394	55	20	165
925.394	55	18	166
925.929	55	18	165
925.934	55	18	166
926.822	55	18	165
926.829	55	18	166
927.072	55	18	165
927.08	55	18	166
927.534	55	18	165
927.538	55	18	166
929.803	55	18	165
929.809	55	20	166
930.713	55	20	165
930.713	55	18	166
932.377	55	18	165
932.394	55	19	166
932.58	55	19	165
932.583	55	18	166
933.113	55	18	165
933.128	55	19	166
933.841	55	19	165
933.845	55	18	166
934.099	55	19	165
934.116	55	19	164
934.117	55	18	165
934.127	55	20	166
934.963	55	20	165
934.964	55	18	166
935.253	55	18	165
935.262	55	18	166
936.334	55	18	165
936.336	55	18	166
936.921	55	18	165
936.921	55	18	166
938.269	55	18	165
938.277	55	18	166
938.678	55	18	165
938.686	55	18	166
940.32	55	18	165
940.33	55	18	166
940.638	55	18	165
940.638	55	18	166
941.517	55	18	165
941.519	55	18	166
943.728	55	18	165
943.728	55	18	166
943.752	55	18	165
943.755	55	20	166
943.961	55	20	165
943.962	55	18	166
944.345	55	18	165
944.349	55	18	166
946.71	55	18	165
946.73	55	18	166
948.687	55	18	165
948.697	55	18	166
949.373	55	18	165
949.378	55	18	166
949.513	55	18	165
949.526	55	18	166
949.921	55	18	165
949.923	55	18	166
950.354	55	18	165
950.363	55	18	166
950.636	55	18	165
950.65	55	18	166
952.276	55	18	165
952.288	55	18	166
952.385	55	18	165
952.388	55	18	166
952.65	55	18	165
952.662	55	18	166
953.539	55	18	165
953.552	55	20	166
953.859	55	20	165
953.859	55	18	166
955.731	55	18	165
955.733	55	18	166
959.103	55	18	165
959.115	55	18	166
962.985	56	18	165
962.987	56	18	166
963.267	56	19	165
963.301	56	19	164
963.302	56	19	165
963.309	56	18	164
963.309	56	19	165
963.309	56	18	166
963.32	56	18	165
963.321	56	18	166
963.355	56	18	165
963.372	56	18	166
964.152	56	18	165
964.158	56	18	166
965.204	56	18	165
965.213	56	18	166
965.398	56	18	165
965.403	56	18	166
965.845	56	18	165
965.856	56	18	166
965.972	56	18	165
965.988	56	18	166
967.242	56	18	165
967.251	56	18	166
967.838	56	18	165
967.845	56	18	166
969.192	56	18	165
969.197	56	20	166
969.382	56	20	165
969.383	56	20	166
970.01	56	20	165
970.011	56	18	166
970.713	56	18	165
970.715	56	18	166
971.058	56	18	165
971.06	56	18	166
971.339	56	18	165
971.357	56	18	166
971.636	56	18	165
971.642	56	18	166
971.741	56	18	165
971.751	56	20	166
972.411	56	20	165
972.411	56	18	166
972.457	56	18	165
972.461	56	18	166
972.698	56	18	165
972.704	56	18	166
973.339	56	18	165
973.35	56	18	166
973.879	56	18	165
973.883	56	20	166
975.478	56	20	165
975.479	56	18	166
975.899	56	18	165
975.922	56	18	166
976.451	56	18	165
976.452	56	18	166
976.882	56	18	165
976.895	56	18	166
977.288	56	18	165
977.303	56	20	166
977.656	56	20	165
977.658	56	18	166
977.703	56	18	165
977.71	56	18	166
977.981	56	18	165
978.028	56	18	166
978.062	56	18	165
978.09	56	18	166
978.517	56	18	165
978.52	56	18	166
979.702	56	18	165
979.704	56	18	166
979.943	56	18	165
979.987	56	18	166
980.556	56	18	165
980.56	56	18	166
981.27	56	18	165
981.27	56	20	166
981.845	56	20	165
981.846	56	20	166
982.061	56	20	165
982.062	56	20	166
982.166	56	20	165
982.167	56	18	166
982.213	56	18	165
982.225	56	18	166
982.294	56	18	165
982.313	56	18	166
982.484	56	18	165
982.491	56	18	166
982.775	56	18	165
982.793	56	18	166
983.131	56	18	165
983.148	56	18	166
983.285	56	18	165
983.286	56	18	166
984.829	56	18	165
984.83	56	18	166
984.992	56	18	165
984.996	56	18	166
985.078	56	18	165
985.087	56	18	166
985.137	56	18	165
985.154	56	18	166
986.165	56	20	165
986.195	56	19	164
986.195	56	18	163
986.199	56	18	164
986.245	56	18	163
986.247	56	18	164
986.262	56	18	163
986.263	56	18	164
986.27	56	18	163
986.278	56	18	164
986.301	56	18	163
986.317	56	18	164
986.385	56	18	163
986.389	56	18	164
986.418	56	18	163
986.42	56	18	164
986.436	56	18	163
986.459	56	18	164
986.474	56	18	163
986.483	56	18	164
986.494	56	18	163
986.508	56	18	164
986.529	56	18	163
986.543	56	18	164
986.58	56	18	163
986.609	56	18	164
986.61	56	18	163
986.624	56	18	164
986.63	56	18	163
986.648	56	18	164
986.657	56	18	163
986.669	56	18	164
986.68	56	18	163
986.689	56	18	164
986.708	56	18	163
986.71	56	18	164
986.724	56	18	163
986.728	56	18	164
986.734	56	18	163
986.75	56	18	164
986.765	56	18	163
986.766	56	18	164
986.776	56	18	163
986.778	56	18	164
986.844	56	18	163
986.859	56	18	164
986.863	56	18	163
986.865	56	18	164
986.889	56	18	163
986.89	56	18	164
986.91	56	18	163
986.911	56	18	164
986.914	56	18	163
986.921	56	18	164
986.925	56	18	163
986.935	56	18	164
986.95	56	18	163
986.971	56	18	164
986.984	56	18	163
986.986	56	18	164
987.006	56	18	163
987.024	56	18	164
987.082	56	18	163
987.093	56	18	164
987.109	56	18	163
987.123	56	18	164
987.146	56	18	163
987.166	56	18	164
987.217	56	18	163
987.227	56	18	164
987.251	56	18	163
987.255	56	18	164
987.278	56	18	163
987.28	56	18	164
987.28	56	18	163
987.283	56	18	164
987.31	56	18	163
987.311	56	18	164
987.318	56	18	163
987.351	56	18	164
987.368	56	18	163
987.369	56	18	164
987.37	56	18	163
987.4	56	18	164
987.407	56	18	163
987.425	56	18	164
987.452	56	18	163
987.463	56	18	164
987.483	56	18	163
987.497	56	18	164
987.566	56	18	163
987.583	56	18	164
987.589	56	18	163
987.592	56	18	164
987.678	56	18	163
987.689	56	18	164
987.726	56	18	163
987.727	56	18	164
987.772	56	18	163
987.779	56	18	164
987.823	56	18	163
987.829	56	18	164
987.851	56	18	163
987.855	56	18	164
987.861	56	18	163
987.865	56	18	164
987.877	56	18	163
987.879	56	18	164
987.884	56	18	163
987.912	56	18	164
987.926	56	18	163
987.931	56	18	164
987.959	56	18	163
987.961	56	18	164
988.002	56	18	163
988.01	56	18	164
988.027	56	18	163
988.042	56	18	164
988.051	56	18	163
988.059	56	18	164
988.145	56	18	163
988.145	56	18	164
988.166	56	18	163
988.172	56	18	164
988.199	56	18	163
988.202	56	18	164
988.211	56	18	163
988.211	56	18	164
988.223	56	18	163
988.249	56	18	164
988.282	56	18	163
988.303	56	18	164
988.305	56	18	163
988.313	56	18	164
988.333	56	18	163
988.347	56	18	164
988.371	56	18	163
988.378	56	18	164
988.379	56	18	163
988.397	56	18	164
988.415	56	18	163
988.417	56	18	164
988.428	56	18	163
988.429	56	18	164
988.476	56	18	163
988.487	56	18	164
988.493	56	18	163
988.496	56	18	164
988.504	56	18	163
988.506	56	18	164
988.529	56	18	163
988.577	56	18	164
988.59	56	18	163
988.605	56	18	164
988.662	56	18	163
988.68	56	18	164
988.683	56	18	163
988.697	56	18	164
988.725	56	18	163
988.731	56	18	164
988.74	56	18	163
988.743	56	18	164
988.763	56	18	163
988.785	56	18	164
988.796	56	18	163
988.798	56	18	164
988.801	56	18	163
988.83	56	18	164
988.842	56	18	163
988.867	56	18	164
988.892	56	18	163
988.893	56	18	164
988.947	56	18	163
988.983	56	18	164
988.989	56	18	163
989.003	56	18	164
989.004	56	18	163
989.032	56	18	164
989.037	56	18	163
989.044	56	18	164
989.053	56	18	163
989.06	56	18	164
989.084	56	18	163
989.095	56	18	164
989.128	56	18	163
989.136	56	18	164
989.137	56	18	163
989.14	56	18	164
989.176	56	18	163
989.203	56	18	164
989.203	56	18	163
989.206	56	18	164
989.215	56	18	163
989.216	56	18	164
989.231	56	18	163
989.26	56	18	164
989.267	56	18	163
989.268	56	18	164
989.289	56	18	163
989.304	56	18	164
989.326	56	18	163
989.335	56	18	164
989.336	56	18	163
989.338	56	18	164
989.351	56	18	163
989.352	56	18	164
989.391	56	18	163
989.4	56	18	164
989.406	56	18	163
989.406	56	18	164
989.422	56	18	163
989.422	56	18	164
989.427	56	18	163
989.436	56	18	164
989.463	56	18	163
989.509	56	18	164
989.627	56	18	163
989.675	56	18	164
989.697	56	18	163
989.699	56	18	164
989.7	56	18	163
989.705	56	18	164
989.715	56	18	163
989.731	56	18	164
989.752	56	18	163
989.753	56	18	164
989.775	56	18	163
989.776	56	18	164
989.786	56	18	163
989.803	56	18	164
989.837	56	18	163
989.854	56	18	164
989.865	56	18	163
989.878	56	18	164
989.883	56	18	163
989.902	56	18	164
989.908	56	18	163
989.914	56	18	164
989.942	56	18	163
989.962	56	18	164
989.972	56	18	163
989.972	56	18	164
989.993	56	18	163
990.001	56	18	164
990.016	56	18	163
990.023	56	18	164
990.071	56	18	163
990.085	56	18	164
990.099	56	18	163
990.101	56	18	164
990.104	56	18	163
990.106	56	18	164
990.121	56	18	163
990.122	56	18	164
990.156	56	18	163
990.162	56	18	164
990.187	56	18	163
990.202	56	18	164
990.222	56	18	163
990.231	56	18	164
990.28	56	18	163
990.281	56	18	164
990.284	56	18	163
990.286	56	18	164
990.313	56	18	163
990.347	56	18	164
990.381	56	18	163
990.401	56	18	164
990.402	56	18	163
990.404	56	18	164
990.417	56	18	163
990.429	56	18	164
990.436	56	18	163
990.465	56	18	164
990.474	56	18	163
990.5	56	18	164
990.6	56	18	163
990.603	56	18	164
990.607	56	18	163
990.615	56	18	164
990.637	56	18	163
990.643	56	18	164
990.656	56	18	163
990.657	56	18	164
990.688	56	18	163
990.712	56	18	164
990.722	56	18	163
990.726	56	18	164
990.737	56	18	163
990.759	56	18	164
990.762	56	18	163
990.766	56	18	164
990.78	56	18	163
990.794	56	18	164
990.798	56	18	163
990.808	56	18	164
990.811	56	18	163
990.826	56	18	164
990.861	56	18	163
990.865	56	18	164
990.92	56	18	163
990.923	56	18	164
990.94	56	18	163
990.945	56	18	164
990.968	56	18	163
990.976	56	18	164
991.028	56	18	163
991.046	56	18	164
991.091	56	18	163
991.099	56	18	164
991.105	56	18	163
991.14	56	18	164
991.148	56	18	163
991.156	56	18	164
991.195	56	18	163
991.207	56	18	164
991.272	56	18	163
991.284	56	18	164
991.284	56	18	163
991.297	56	18	164
991.324	56	18	163
991.334	56	18	164
991.338	56	18	163
991.341	56	18	164
991.367	56	18	163
991.372	56	18	164
991.39	56	18	163
991.401	56	18	164
991.405	56	18	163
991.406	56	18	164
991.407	56	18	163
991.417	56	18	164
991.479	56	18	163
991.485	56	18	164
991.508	56	18	163
991.519	56	18	164
991.548	56	18	163
991.569	56	18	164
991.576	56	18	163
991.59	56	18	164
991.593	56	18	163
991.616	56	18	164
991.623	56	18	163
991.624	56	18	164
991.632	56	18	163
991.636	56	18	164
991.647	56	18	163
991.658	56	18	164
991.679	56	18	163
991.693	56	18	164
991.697	56	18	163
991.699	56	18	164
991.702	56	18	163
991.711	56	18	164
991.722	56	18	163
991.727	56	16	164
991.756	56	16	163
991.77	56	18	164
991.771	56	18	163
991.807	56	18	164
991.843	56	18	163
991.849	56	18	164
991.856	56	18	163
991.876	56	18	164
991.892	56	18	163
991.892	56	18	164
991.911	56	18	163
991.918	56	18	164
991.919	56	18	163
991.92	56	18	164
991.967	56	18	163
991.971	56	18	164
991.979	56	18	163
992.01	56	18	164
992.014	56	18	163
992.023	56	18	164
992.034	56	18	163
992.041	56	18	164
992.067	56	18	163
992.069	56	18	164
992.076	56	18	163
992.076	56	18	164
992.076	56	18	163
992.11	56	18	164
992.111	56	18	163
992.121	56	18	164
992.139	56	18	163
992.148	56	18	164
992.18	56	18	163
992.187	56	18	164
992.197	56	18	163
992.204	56	18	164
992.247	56	18	163
992.254	56	18	164
992.309	56	18	163
992.324	56	18	164
992.338	56	18	163
992.366	56	18	164
992.468	56	18	163
992.473	56	18	164
992.487	56	18	163
992.49	56	18	164
992.534	56	18	163
992.536	56	18	164
992.585	56	18	163
992.589	56	18	164
992.598	56	18	163
992.616	56	18	164
992.702	56	18	163
992.711	56	18	164
992.716	56	18	163
992.718	56	18	164
992.739	56	18	163
992.745	56	18	164
992.79	56	18	163
992.798	56	18	164
992.806	56	18	163
992.831	56	18	164
992.884	56	18	163
992.893	56	18	164
992.9	56	18	163
992.901	56	18	164
992.917	56	18	163
992.92	56	18	164
992.968	56	18	163
992.98	56	18	164
993.015	56	18	163
993.017	56	18	164
993.034	56	18	163
993.037	56	18	164
993.049	56	18	163
993.051	56	18	164
993.086	56	18	163
993.094	56	18	164
993.096	56	18	163
993.098	56	18	164
993.108	56	18	163
993.111	56	18	164
993.112	56	18	163
993.114	56	18	164
993.139	56	18	163
993.14	56	18	164
993.192	56	18	163
993.195	56	18	164
993.202	56	18	163
993.207	56	18	164
993.208	56	18	163
993.21	56	18	164
993.236	56	18	163
993.246	56	18	164
993.298	56	18	163
993.3	56	18	164
993.373	56	18	163
993.375	56	18	164
993.376	56	18	163
993.378	56	18	164
993.395	56	18	163
993.425	56	18	164
993.481	56	18	163
993.483	56	18	164
993.56	56	18	163
993.575	56	18	164
993.605	56	18	163
993.611	56	18	164
993.618	56	18	163
993.624	56	18	164
993.714	56	18	163
993.728	56	18	164
993.817	56	18	163
993.819	56	18	164
993.823	56	18	163
993.852	56	18	164
993.881	56	18	163
993.901	56	18	164
993.901	56	18	163
993.913	56	18	164
993.931	56	18	163
993.951	56	18	164
993.964	56	18	163
993.965	56	18	164
993.968	56	18	163
993.97	56	18	164
993.981	56	18	163
993.999	56	18	164
994.013	56	18	163
994.018	56	18	164
994.021	56	18	163
994.024	56	18	164
994.025	56	18	163
994.028	56	18	164
994.035	56	18	163
994.081	56	18	164
994.123	56	18	163
994.125	56	18	164
994.183	56	18	163
994.188	56	18	164
994.206	56	18	163
994.217	56	18	164
994.218	56	18	163
994.226	56	18	164
994.238	56	18	163
994.241	56	18	164
994.254	56	18	163
994.263	56	18	164
994.321	56	18	163
994.326	56	18	164
994.338	56	18	163
994.356	56	18	164
994.371	56	18	163
994.377	56	18	164
994.404	56	18	163
994.414	56	18	164
994.415	56	18	163
994.416	56	18	164
994.482	56	18	163
994.487	56	18	164
994.493	56	18	163
994.502	56	18	164
994.548	56	18	163
994.566	56	18	164
994.587	56	18	163
994.608	56	18	164
994.615	56	18	163
994.64	56	18	164
994.647	56	18	163
994.666	56	18	164
994.671	56	18	163
994.68	56	18	164
994.71	56	18	163
994.716	56	18	164
994.732	56	18	163
994.735	56	18	164
994.759	56	18	163
994.782	56	18	164
994.797	56	18	163
994.816	56	18	164
994.856	56	18	163
994.866	56	18	164
994.869	56	18	163
994.874	56	18	164
994.888	56	18	163
994.896	56	18	164
994.905	56	18	163
994.938	56	18	164
994.961	56	18	163
994.962	56	18	164
994.983	56	18	163
994.995	56	18	164
995.013	56	18	163
995.019	56	18	164
995.037	56	18	163
995.045	56	18	164
995.085	56	18	163
995.087	56	18	164
995.104	56	18	163
995.116	56	18	164
995.128	56	18	163
995.156	56	18	164
995.171	56	18	163
995.174	56	18	164
995.177	56	18	163
995.187	56	18	164
995.208	56	18	163
995.224	56	18	164
995.259	56	18	163
995.266	56	18	164
995.268	56	18	163
995.289	56	18	164
995.291	56	18	163
995.314	56	18	164
995.341	56	18	163
995.346	56	18	164
995.351	56	18	163
995.356	56	18	164
995.373	56	18	163
995.387	56	18	164
995.437	56	18	163
995.448	56	18	164
995.481	56	18	163
995.484	56	18	164
995.501	56	18	163
995.519	56	18	164
995.529	56	18	163
995.542	56	18	164
995.559	56	18	163
995.559	56	18	164
995.596	56	18	163
995.603	56	18	164
995.621	56	18	163
995.626	56	18	164
995.643	56	18	163
995.644	56	18	164
995.668	56	18	163
995.675	56	18	164
995.697	56	18	163
995.728	56	18	164
995.73	56	18	163
995.736	56	18	164
995.785	56	18	163
995.806	56	18	164
995.854	56	18	163
995.87	56	18	164
995.88	56	18	163
995.895	56	18	164
995.938	56	18	163
995.943	56	18	164
995.962	56	18	163
995.973	56	18	164
996.012	56	18	163
996.023	56	18	164
996.026	56	18	163
996.037	56	18	164
996.041	56	18	163
996.059	56	18	164
996.116	56	18	163
996.131	56	18	164
996.161	56	18	163
996.181	56	18	164
996.212	56	18	163
996.216	56	18	164
996.227	56	18	163
996.227	56	18	164
996.247	56	18	163
996.252	56	18	164
996.257	56	18	163
996.286	56	18	164
996.288	56	18	163
996.288	56	18	164
996.292	56	18	163
996.293	56	18	164
996.348	56	18	163
996.388	56	18	164
996.399	56	18	163
996.412	56	18	164
996.439	56	18	163
996.444	56	18	164
996.445	56	18	163
996.469	56	18	164
996.582	56	18	163
996.634	56	18	164
996.676	56	18	163
996.676	56	18	164
996.682	56	18	163
996.684	56	18	164
996.746	56	18	163
996.754	56	18	164
996.759	56	18	163
996.775	56	18	164
996.783	56	18	163
996.789	56	18	164
996.813	56	18	163
996.827	56	18	164
996.858	56	18	163
996.865	56	18	164
996.898	56	18	163
996.899	56	18	164
996.922	56	18	163
996.928	56	18	164
996.93	56	18	163
996.94	56	18	164
996.951	56	18	163
996.98	56	18	164
996.99	56	18	163
997.014	56	18	164
997.066	56	18	163
997.075	56	18	164
997.1	56	18	163
997.106	56	18	164
997.116	56	18	163
997.147	56	18	164
997.198	56	18	163
997.203	56	18	164
997.205	56	18	163
997.205	56	18	164
997.216	56	18	163
997.242	56	18	164
997.248	56	18	163
997.255	56	18	164
997.263	56	18	163
997.275	56	18	164
997.276	56	18	163
997.277	56	18	164
997.283	56	18	163
997.287	56	18	164
997.287	56	18	163
997.295	56	18	164
997.297	56	18	163
997.318	56	18	164
997.334	56	18	163
997.356	56	18	164
997.36	56	18	163
997.37	56	18	164
997.385	56	18	163
997.391	56	18	164
997.498	56	18	163
997.499	56	18	164
997.499	56	18	163
997.536	56	18	164
997.54	56	18	163
997.544	56	18	164
997.562	56	18	163
997.563	56	18	164
997.57	56	18	163
997.583	56	18	164
997.645	56	18	163
997.658	56	18	164
997.661	56	18	163
997.661	56	18	164
997.678	56	18	163
997.679	56	18	164
997.704	56	18	163
997.729	56	18	164
997.754	56	18	163
997.77	56	18	164
997.783	56	18	163
997.79	56	18	164
997.799	56	18	163
997.799	56	18	164
997.811	56	18	163
997.815	56	18	164
997.834	56	18	163
997.837	56	18	164
997.86	56	18	163
997.873	56	18	164
997.882	56	18	163
997.914	56	18	164
997.93	56	18	163
997.942	56	18	164
997.952	56	18	163
997.954	56	18	164
997.965	56	18	163
997.991	56	18	164
998.014	56	18	163
998.027	56	18	164
998.038	56	18	163
998.041	56	18	164
998.07	56	18	163
998.076	56	18	164
998.086	56	18	163
998.129	56	18	164
998.135	56	18	163
998.155	56	18	164
998.172	56	18	163
998.185	56	18	164
998.189	56	18	163
998.201	56	18	164
998.209	56	18	163
998.211	56	18	164
998.244	56	18	163
998.244	56	18	164
998.26	56	18	163
998.278	56	18	164
998.325	56	18	163
998.327	56	18	164
998.358	56	18	163
998.379	56	18	164
998.389	56	18	163
998.393	56	18	164
998.395	56	18	163
998.404	56	18	164
998.464	56	18	163
998.474	56	18	164
998.505	56	18	163
998.52	56	18	164
998.54	56	18	163
998.547	56	18	164
998.609	56	18	163
998.657	56	18	164
998.708	56	18	163
998.71	56	18	164
998.736	56	18	163
998.741	56	18	164
998.746	56	18	163
998.747	56	18	164
998.758	56	18	163
998.769	56	18	164
998.773	56	18	163
998.774	56	18	164
998.774	56	18	163
998.783	56	18	164
998.801	56	18	163
998.803	56	18	164
998.806	56	18	163
998.843	56	18	164
998.866	56	18	163
998.883	56	18	164
998.896	56	18	163
998.897	56	18	164
998.909	56	18	163
998.919	56	18	164
998.942	56	18	163
998.956	56	18	164
998.972	56	18	163
998.989	56	18	164
998.989	56	18	163
999.016	56	18	164
999.023	56	18	163
999.026	56	18	164
999.069	56	18	163
999.115	56	18	164
999.123	56	18	163
999.133	56	18	164
999.234	56	18	163
999.236	56	18	164
999.251	56	18	163
999.267	56	18	164
999.272	56	18	163
999.273	56	18	164
999.282	56	18	163
999.308	56	18	164
999.361	56	18	163
999.37	56	18	164
999.405	56	18	163
999.406	56	18	164
999.494	56	18	163
999.503	56	18	164
999.517	56	18	163
999.521	56	18	164
999.524	56	18	163
999.526	56	18	164
999.536	56	18	163
999.575	56	18	164
999.581	56	18	163
999.596	56	18	164
999.6	56	18	163
999.608	56	18	164
999.614	56	18	163
999.619	56	18	164
999.632	56	18	163
999.645	56	18	164
999.682	56	18	163
999.692	56	18	164
999.768	56	18	163
999.783	56	18	164
999.785	56	18	163
999.785	56	18	164
999.822	56	18	163
999.824	56	18	164
999.824	56	18	163
999.827	56	18	164
999.845	56	18	163
999.85	56	18	164
999.883	56	18	163
999.899	56	18	164
999.907	56	18	163
999.912	56	18	164
999.935	56	18	163
999.957	56	18	164
999.964	56	18	163
999.979	56	18	164
1000	56	18	163
1000.02	56	18	164
1000.03	56	18	163
1000.04	56	18	164
1000.06	56	18	163
1000.09	56	18	164
1000.1	56	18	163
1000.11	56	18	164
1000.16	56	18	163
1000.16	56	18	164
1000.19	56	18	163
1000.19	56	18	164
1000.23	56	18	163
1000.23	56	18	164
1000.25	56	18	163
1000.26	56	18	164
1000.31	56	18	163
1000.32	56	18	164
1000.32	56	18	163
1000.33	56	18	164
1000.35	56	18	163
1000.36	56	18	164
1000.37	56	18	163
1000.4	56	18	164
1000.42	56	18	163
1000.44	56	18	164
1000.5	56	18	163
1000.5	56	18	164
1000.5	56	18	163
1000.51	56	18	164
1000.55	56	18	163
1000.56	56	18	164
1000.57	56	18	163
1000.58	56	18	164
1000.59	56	18	163
1000.59	56	18	164
1000.6	56	18	163
1000.6	56	18	164
1000.62	56	18	163
1000.63	56	18	164
1000.63	56	18	163
1000.63	56	18	164
1000.65	56	18	163
1000.71	56	18	164
1000.71	56	18	163
1000.73	56	18	164
1000.74	56	18	163
1000.75	56	18	164
1000.75	56	18	163
1000.76	56	18	164
1000.79	56	18	163
1000.79	56	18	164
1000.82	56	18	163
1000.83	56	18	164
1000.86	56	18	163
1000.86	56	18	164
1000.87	56	18	163
1000.87	56	18	164
1000.87	56	18	163
1000.87	56	18	164
1000.88	56	18	163
1000.9	56	18	164
1000.93	56	18	163
1000.93	56	18	164
1000.94	56	18	163
1000.96	56	18	164
1000.97	56	18	163
1000.97	56	18	164
1000.97	56	18	163
1000.98	56	18	164
1000.98	56	18	163
1001.02	56	18	164
1001.1	56	18	163
1001.11	56	18	164
1001.11	56	18	163
1001.13	56	18	164
1001.2	56	18	163
1001.2	56	18	164
1001.25	56	18	163
1001.26	56	18	164
1001.29	56	18	163
1001.3	56	18	164
1001.3	56	18	163
1001.35	56	18	164
1001.35	56	18	163
1001.35	56	18	164
1001.39	56	18	163
1001.41	56	18	164
1001.44	56	18	163
1001.44	56	18	164
1001.44	56	18	163
